city,county,state,country,cases,deaths,recovered,tested,active,population,lat,long,url,aggregate,rating,tz,featureId,hospitalized
,,Sardegna,ITA,722,31,34,5257,657,1639591,40.08640349767029,8.980454405390873,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,state,0.7058823529411765,Europe/Rome,298,
,,Sicilia,ITA,1647,81,74,15634,1492,4999891,37.15296765317062,13.78962610516875,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,state,0.7058823529411765,Europe/Rome,299,
,,Toscana,ITA,4608,244,138,33165,4226,3729641,43.35572961610775,11.02809014521221,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,state,0.7058823529411765,Europe/Rome,300,
,,P.A. Trento,ITA,1746,164,193,6973,1389,1072276,46.10760284849263,11.214905976229801,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,state,0.7058823529411765,Europe/Rome,301,
,,Umbria,ITA,1078,37,190,8685,851,882015,42.99086726176927,12.578027098494626,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,state,0.7058823529411765,Europe/Rome,302,
,,Valle d'Aosta,ITA,628,56,20,1582,552,125666,45.726711771467265,7.3704153357535205,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,state,0.7058823529411765,Europe/Rome,303,
,,Veneto,ITA,9155,477,828,106238,7850,4905854,45.737146979710815,11.862938179646614,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,state,0.7058823529411765,Europe/Rome,304,
,,,ITA,105792,12428,15729,506968,77635,62137802,41.826061709500074,12.56007714450007,https://raw.githubusercontent.com/pcm-dpc/COVID-19/master/dati-regioni/dpc-covid19-ita-regioni.csv,state,0.6666666666666666,Europe/Rome,305,
,,Seoul,KOR,474,0,117,,357,9904312,37.55513692947568,126.99357181183962,http://ncov.mohw.go.kr/en/bdBoardList.do?brdId=16&brdGubun=162&dataGubun=&ncvContSeq=&contSeq=&board_id=,state,0.45098039215686275,Asia/Seoul,306,
,,Busan,KOR,122,3,87,,32,3448737,35.173247707427976,129.08102570521902,http://ncov.mohw.go.kr/en/bdBoardList.do?brdId=16&brdGubun=162&dataGubun=&ncvContSeq=&contSeq=&board_id=,state,0.45098039215686275,Asia/Seoul,307,
,,Daegu,KOR,6704,115,4070,,2519,2466052,35.8987264069481,128.61362796415915,http://ncov.mohw.go.kr/en/bdBoardList.do?brdId=16&brdGubun=162&dataGubun=&ncvContSeq=&contSeq=&board_id=,state,0.45098039215686275,Asia/Seoul,308,
,,Incheon,KOR,69,0,19,,50,2890451,37.46453840297093,126.57565862368335,http://ncov.mohw.go.kr/en/bdBoardList.do?brdId=16&brdGubun=162&dataGubun=&ncvContSeq=&contSeq=&board_id=,state,0.45098039215686275,Asia/Seoul,309,
,,Gwangju,KOR,24,0,14,,10,1502881,35.194428311317495,126.90422326049503,http://ncov.mohw.go.kr/en/bdBoardList.do?brdId=16&brdGubun=162&dataGubun=&ncvContSeq=&contSeq=&board_id=,state,0.45098039215686275,Asia/Seoul,310,
,,Daejeon,KOR,36,0,18,,18,1538394,36.35613779232523,127.35063280940653,http://ncov.mohw.go.kr/en/bdBoardList.do?brdId=16&brdGubun=162&dataGubun=&ncvContSeq=&contSeq=&board_id=,state,0.45098039215686275,Asia/Seoul,311,
,,Ulsan,KOR,39,1,20,,18,1166615,35.490817611035965,129.2337717697954,http://ncov.mohw.go.kr/en/bdBoardList.do?brdId=16&brdGubun=162&dataGubun=&ncvContSeq=&contSeq=&board_id=,state,0.45098039215686275,Asia/Seoul,312,
,,Sejong,KOR,46,0,12,,34,204088,36.5739072336319,127.22270511305044,http://ncov.mohw.go.kr/en/bdBoardList.do?brdId=16&brdGubun=162&dataGubun=&ncvContSeq=&contSeq=&board_id=,state,0.45098039215686275,Asia/Seoul,313,
,,Gyeonggi,KOR,499,6,171,,322,12239862,37.54598795453046,127.10036563469203,http://ncov.mohw.go.kr/en/bdBoardList.do?brdId=16&brdGubun=162&dataGubun=&ncvContSeq=&contSeq=&board_id=,state,0.45098039215686275,Asia/Seoul,314,
,,Gangwon,KOR,38,1,23,,14,1549780,37.62048981300006,128.21863332728725,http://ncov.mohw.go.kr/en/bdBoardList.do?brdId=16&brdGubun=162&dataGubun=&ncvContSeq=&contSeq=&board_id=,state,0.45098039215686275,Asia/Seoul,315,
,,North Chungcheong,KOR,44,0,23,,21,1588633,36.58900726986957,127.93098229369787,http://ncov.mohw.go.kr/en/bdBoardList.do?brdId=16&brdGubun=162&dataGubun=&ncvContSeq=&contSeq=&board_id=,state,0.45098039215686275,Asia/Seoul,316,
,,South Chungcheong,KOR,131,0,91,,40,2064665,36.490061124850655,126.8749815200755,http://ncov.mohw.go.kr/en/bdBoardList.do?brdId=16&brdGubun=162&dataGubun=&ncvContSeq=&contSeq=&board_id=,state,0.45098039215686275,Asia/Seoul,317,
,,North Jeolla,KOR,14,0,7,,7,1895882,35.70462972633078,127.16605044961278,http://ncov.mohw.go.kr/en/bdBoardList.do?brdId=16&brdGubun=162&dataGubun=&ncvContSeq=&contSeq=&board_id=,state,0.45098039215686275,Asia/Seoul,318,
,,South Jeolla,KOR,12,0,3,,9,1938136,34.87712209728434,126.96036184538531,http://ncov.mohw.go.kr/en/bdBoardList.do?brdId=16&brdGubun=162&dataGubun=&ncvContSeq=&contSeq=&board_id=,state,0.45098039215686275,Asia/Seoul,319,
,,North Gyeongsang,KOR,1302,39,822,,441,2739179,36.31153066655699,128.69361636698187,http://ncov.mohw.go.kr/en/bdBoardList.do?brdId=16&brdGubun=162&dataGubun=&ncvContSeq=&contSeq=&board_id=,state,0.45098039215686275,Asia/Seoul,320,
,,South Gyeongsang,KOR,100,0,67,,33,3374725,35.29773061758908,128.44314882752573,http://ncov.mohw.go.kr/en/bdBoardList.do?brdId=16&brdGubun=162&dataGubun=&ncvContSeq=&contSeq=&board_id=,state,0.45098039215686275,Asia/Seoul,321,
,,Jeju,KOR,9,0,3,,6,583284,33.38209086900005,126.55872643350006,http://ncov.mohw.go.kr/en/bdBoardList.do?brdId=16&brdGubun=162&dataGubun=&ncvContSeq=&contSeq=&board_id=,state,0.45098039215686275,Asia/Seoul,322,
,,Quarantine,KOR,224,0,0,,224,,,,http://ncov.mohw.go.kr/en/bdBoardList.do?brdId=16&brdGubun=162&dataGubun=&ncvContSeq=&contSeq=&board_id=,state,0.45098039215686275,,,
,,,PRI,239,8,,2289,,3351827,18.225958563000063,-66.44982821899993,http://salud.gov.pr/Pages/coronavirus.aspx,,0.29411764705882354,America/Puerto_Rico,323,
,Anchorage,AK,USA,61,2,,,,,,,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,,,
,Fairbanks North Star Borough,AK,USA,31,0,,,,98971,,,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,,,
,Juneau City and Borough,AK,USA,5,0,,,,32113,,,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,,,
,Kenai Peninsula Borough,AK,USA,7,0,,,,58533,,,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,,,
,Ketchikan Gateway Borough,AK,USA,13,0,,,,13918,,,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,,,
,Matanuska-Susitna Borough,AK,USA,3,0,,,,107610,,,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,,,
,District of Columbia,DC,USA,495,9,,,,702455,,,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,,,
,Dukes County,MA,USA,1,0,,,,17352,41.413311,-70.698639,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/New_York,324,
,Nantucket County,MA,USA,5,0,,,,11327,41.314833,-70.1178535,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/New_York,325,
Kansas City,,MO,USA,100,0,,,,,38.30249432230511,-92.44567264977294,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.5882352941176471,America/Chicago,326,
St. Louis city,,MO,USA,102,1,,,,,38.30249432230511,-92.44567264977294,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.5882352941176471,America/Chicago,326,
,Elko County,NV,USA,5,0,,,,52460,41.059568999999996,-115.529335,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/Los_Angeles,327,
,Humboldt County,NV,USA,3,0,,,,16786,41.263258,-118.1744865,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/Los_Angeles,328,
,Nye County,NV,USA,1,0,,,,45346,37.5638185,-116.59855999999999,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/Los_Angeles,329,
,Belknap County,NH,USA,12,0,,,,61022,43.5248725,-71.4457075,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/New_York,330,
,Carroll County,NH,USA,10,0,,,,48779,43.883877,-71.2577265,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/New_York,331,
,Cheshire County,NH,USA,3,0,,,,76493,42.947098,-72.243029,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/New_York,332,
,Grafton County,NH,USA,35,0,,,,89786,43.967536,-71.84080399999999,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/New_York,333,
,Hillsborough County,NH,USA,91,2,,,,415247,42.9521265,-71.65393900000001,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/New_York,334,
,Merrimack County,NH,USA,22,0,,,,151132,43.3101485,-71.662928,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/New_York,335,
,Rockingham County,NH,USA,116,1,,,,309176,43.005895499999994,-71.0775545,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/New_York,336,
,Strafford County,NH,USA,22,0,,,,130090,43.3267345,-71.02842749999999,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/New_York,337,
,Sullivan County,NH,USA,3,0,,,,43144,43.364504,-72.193888,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/New_York,338,
,Morgan County,UT,USA,3,0,,,,12045,41.0769745,-111.549031,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/Denver,339,
,Uintah County,UT,USA,1,0,,,,35438,40.160168,-109.54294300000001,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/Denver,340,
,Weber County,UT,USA,36,0,,,,256359,41.2552205,-111.9569765,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/Denver,341,
,Addison County,VT,USA,21,0,,,,36973,44.0284645,-73.0900215,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/New_York,342,
,Bennington County,VT,USA,17,0,,,,35631,43.026915,-73.055156,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/New_York,343,
,Caledonia County,VT,USA,2,0,,,,30302,44.462871,-72.1358045,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/New_York,344,
,Chittenden County,VT,USA,133,6,,,,164572,44.442068500000005,-73.0825265,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/New_York,345,
,Franklin County,VT,USA,11,0,,,,49421,44.824855,-72.8958345,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/New_York,346,
,Lamoille County,VT,USA,13,0,,,,25300,44.5999055,-72.6476165,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/New_York,347,
,Orange County,VT,USA,4,0,,,,28999,43.9959655,-72.41117750000001,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/New_York,348,
,Orleans County,VT,USA,5,0,,,,26907,44.775607,-72.22629699999999,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/New_York,349,
,Rutland County,VT,USA,6,0,,,,58672,43.574856,-73.06608700000001,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/New_York,350,
,Washington County,VT,USA,13,0,,,,58140,44.259518,-72.58630450000001,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/New_York,351,
,Windham County,VT,USA,11,0,,,,42756,42.9946705,-72.720362,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/New_York,352,
,Windsor County,VT,USA,18,1,,,,55286,43.592175,-72.5926755,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.6274509803921569,America/New_York,353,
Charles City,,VA,USA,1,0,,,,,37.99530438119223,-79.76028754243612,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.5882352941176471,America/New_York,354,
James City,,VA,USA,73,3,,,,,37.99530438119223,-79.76028754243612,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,county,0.5882352941176471,America/New_York,354,
,,NH,USA,314,3,,5792,,1359711,44.002575579129676,-71.64192281532604,https://covidtracking.com/api/states,state,0.49019607843137253,America/New_York,355,
,,NV,USA,1113,17,,11794,,3080156,38.50182293528022,-117.02047733760901,https://covidtracking.com/api/states,state,0.49019607843137253,America/Los_Angeles,356,
,,VT,USA,293,13,,4250,,623989,43.87150381198679,-72.47219594044931,https://covidtracking.com/api/states,state,0.49019607843137253,America/New_York,357,
,,PR,USA,239,8,,2288,,3193694,,,https://covidtracking.com/api/states,state,0.49019607843137253,,,
,,AS,USA,0,0,,5,,,,,https://covidtracking.com/api/states,state,0.49019607843137253,,,
,,GU,USA,69,2,,440,,,,,https://covidtracking.com/api/states,state,0.49019607843137253,,,
,,MP,USA,2,,,2,,,,,https://covidtracking.com/api/states,state,0.4117647058823529,,,
,,VI,USA,30,,,180,,,,,https://covidtracking.com/api/states,state,0.4117647058823529,,,
,,,USA,184770,3746,,1108500,,326625791,45.11961412700006,0.7618717780000708,https://covidtracking.com/api/states,state,0.45098039215686275,Europe/Paris,358,
,,,VIR,30,0,,156,,107268,17.740871486500055,-64.71788489499994,https://doh.vi.gov/covid19usvi,,0.3137254901960784,America/St_Thomas,359,
,,Australian Capital Territory,AUS,84,1,8,4858,75,426709,-35.53036325446061,149.06023522322693,https://www.covid19.act.gov.au/updates/confirmed-case-information,,0.43137254901960786,Australia/Sydney,360,
,,New South Wales,AUS,2182,,,105543,,8089526,-32.82977854599065,147.3153664483503,https://www.health.nsw.gov.au/_layouts/feed.aspx?xsl=1&web=/news&page=4ac47e14-04a9-4016-b501-65a23280e841&wp=baabf81e-a904-44f1-8d59-5f6d56519965&pageurl=/news/Pages/rss-nsw-health.aspx,,0.27450980392156865,Australia/Sydney,361,
,,Northern Territory,AUS,19,,,,,245869,-18.516157321898987,133.50015133877957,https://coronavirus.nt.gov.au/,,0.19607843137254902,Australia/Darwin,362,
,,Queensland,AUS,743,,,,,5095100,-19.64674041161055,145.75436445400004,https://www.health.qld.gov.au/news-events/doh-media-releases,,0.058823529411764705,Australia/Brisbane,363,
,,South Australia,AUS,305,0,,,,1751693,-32.035240980898976,135.0000995213503,https://www.sahealth.sa.gov.au/wps/wcm/connect/public+content/sa+health+internet/health+topics/health+topics+a+-+z/covid+2019/latest+updates/confirmed+and+suspected+cases+of+covid-19+in+south+australia,,0.27450980392156865,Australia/Adelaide,364,8
,,Victoria,AUS,968,,,,,6594804,-36.537788791607284,145.4695804428331,https://www.dhhs.vic.gov.au/media-hub-coronavirus-disease-covid-19,,0.058823529411764705,Australia/Melbourne,365,
,,Western Australia,AUS,364,2,48,14340,314,2621680,-24.407891534499925,120.95978010457588,https://ww2.health.wa.gov.au/Articles/A_E/Coronavirus/COVID19-statistics,,0.43137254901960786,Australia/Perth,366,
,,DE-BB,DEU,1000,8,,,,2500000,52.4280047371289,13.017746686153458,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,,0.43137254901960786,Europe/Berlin,367,
,,DE-BE,DEU,2777,15,,,,3740000,52.513642483363896,13.421511874923084,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,,0.43137254901960786,Europe/Berlin,368,
,,DE-BW,DEU,14818,212,,,,11020000,48.65924504322413,8.994572383783805,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,,0.43137254901960786,Europe/Berlin,369,
,,DE-BY,DEU,16838,209,,,,13000000,48.895550522738404,11.413003577447412,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,,0.43137254901960786,Europe/Berlin,370,
,,DE-HB,DEU,315,5,,,,548000,53.118205064861826,8.777195875189477,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,,0.43137254901960786,Europe/Berlin,371,
,,DE-HE,DEU,3423,21,,,,6240000,50.52562429437566,9.00082563619415,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,,0.43137254901960786,Europe/Berlin,372,
,,DE-HH,DEU,2290,6,,,,1822000,53.55885000307515,10.034395076067433,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,,0.43137254901960786,Europe/Berlin,373,
,,DE-MV,DEU,417,3,,,,1635000,53.846960177938655,12.496252627856478,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,,0.43137254901960786,Europe/Berlin,374,
,,DE-NI,DEU,4659,46,,,,7960000,52.60172557222464,9.138207028035993,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,,0.43137254901960786,Europe/Berlin,375,
,,DE-NW,DEU,15969,150,,,,17910000,51.42350306395746,7.694470862423458,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,,0.43137254901960786,Europe/Berlin,376,
,,DE-RP,DEU,3141,25,,,,4070000.0000000005,49.90656550694859,7.295141232392936,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,,0.43137254901960786,Europe/Berlin,377,
,,DE-SH,DEU,1175,9,,,,2890000,54.138866681898854,9.942393425500086,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,,0.43137254901960786,Europe/Berlin,378,
,,DE-SL,DEU,961,11,,,,990000,49.36639313128034,6.865234525970379,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,,0.43137254901960786,Europe/Berlin,379,
,,DE-SN,DEU,2163,13,,,,4080000,50.95424194716515,13.46238752898114,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,,0.43137254901960786,Europe/Berlin,380,
,,DE-ST,DEU,779,7,,,,2280000,51.995947984961504,11.883440382667516,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,,0.43137254901960786,Europe/Berlin,381,
,,DE-TH,DEU,846,6,,,,2140000,50.93088379600036,11.280221388306416,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,,0.43137254901960786,Europe/Berlin,382,
,Hartlepool,England,GBR,12,,,,,,54.666020093800526,-1.290542151179023,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,383,
,Middlesbrough,England,GBR,44,,,,,,54.531012885136505,-1.2151916162001442,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,384,
,Redcar and Cleveland,England,GBR,43,,,,,,54.56022797297001,-0.9987577985335747,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,385,
,Stockton-on-Tees,England,GBR,47,,,,,,54.55390554510478,-1.3218388537300996,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,386,
,Darlington,England,GBR,23,,,,,,54.5325890167197,-1.5471868553890715,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,387,
,Halton,England,GBR,25,,,,,,53.360951641505125,-3.055812369847803,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,388,
,Warrington,England,GBR,32,,,,,,53.387232571276115,-2.5546834985446196,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,389,
,Blackburn with Darwen,England,GBR,20,,,,,,53.69625763613098,-2.441111619305815,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,390,
,Blackpool,England,GBR,18,,,,,,53.83887360262369,-3.00525353831452,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,391,
,"Kingston upon Hull, City of",England,GBR,11,,,,,,,,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,,,
,East Riding of Yorkshire,England,GBR,38,,,,,594825,53.88757670754899,-0.4702299669435206,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,392,
,North East Lincolnshire,England,GBR,21,,,,,,53.553496852445065,-0.1301505615609193,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,393,
,North Lincolnshire,England,GBR,17,,,,,,53.58327667878578,-0.558919283936299,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,394,
,York,England,GBR,32,,,,,,53.94391693776643,-1.0799931502137383,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,395,
,Derby,England,GBR,122,,,,,,52.889821072034806,-1.473741726249699,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,396,
,Leicester,England,GBR,89,,,,,,52.60678925257193,-1.1258430644059274,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,397,
,Rutland,England,GBR,3,,,,,38022,52.62709809060436,-0.6102156235521932,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,398,
,Nottingham,England,GBR,100,,,,,,52.93211823202077,-1.1664349024987644,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,399,
,"Herefordshire, County of",England,GBR,35,,,,,,,,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,,,
,Telford and Wrekin,England,GBR,40,,,,,,52.71430206958482,-2.4850753440019275,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,400,
,Stoke-on-Trent,England,GBR,37,,,,,,53.03867503507479,-2.1709084745964162,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,401,
,Bath and North East Somerset,England,GBR,41,,,,,,51.34663361320065,-2.49667670271765,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,402,
,"Bristol, City of",England,GBR,103,,,,,,,,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,,,
,North Somerset,England,GBR,40,,,,,,51.40801629048416,-2.8128399318404718,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,403,
,South Gloucestershire,England,GBR,66,,,,,,51.54588758329207,-2.475195048114843,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,404,
,Plymouth,England,GBR,50,,,,,,50.386921002852894,-4.114404709437087,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,405,
,Torbay,England,GBR,36,,,,,,50.44218552834638,-3.5739260030656315,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,406,
,Swindon,England,GBR,29,,,,,,51.56933319821849,-1.7075775824394839,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,407,
,Peterborough,England,GBR,36,,,,,,52.58384491665956,-0.27010718424918423,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,408,
,Luton,England,GBR,86,,,,,,51.88424937600786,-0.3940014311211826,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,409,
,Southend-on-Sea,England,GBR,39,,,,,,51.55627981216796,0.7374681475586442,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,410,
,Thurrock,England,GBR,54,,,,,,51.505512803373136,0.3850030914694855,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,411,
,Medway,England,GBR,78,,,,,,51.41229721683642,0.5708690730683657,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,412,
,Bracknell Forest,England,GBR,21,,,,,,51.400511862532426,-0.7675701597850377,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,413,
,West Berkshire,England,GBR,43,,,,,,51.44120148436099,-1.3082479518315324,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,414,
,Reading,England,GBR,29,,,,,,51.45051852416054,-1.0228260967969334,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,415,
,Slough,England,GBR,73,,,,,,51.469675198001966,-0.5744942897296994,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,416,
,Windsor and Maidenhead,England,GBR,49,,,,,,51.464455878186186,-0.7110234240917634,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,county,0.4117647058823529,Europe/London,417,
